kind,warehouse_code,warehouse_name,scan_prefix,zone,shelf,bin,zone_scan,shelf_scan,bin_scan,product_sku,qty,source
bin,WH-FARM,Farm Shop,FSH,A,S05,02,FSH.A,FSH.AS05,FSH.AS05.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S05,03,FSH.A,FSH.AS05,FSH.AS05.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S05,04,FSH.A,FSH.AS05,FSH.AS05.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S06,01,FSH.A,FSH.AS06,FSH.AS06.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S06,02,FSH.A,FSH.AS06,FSH.AS06.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S07,01,FSH.A,FSH.AS07,FSH.AS07.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S07,02,FSH.A,FSH.AS07,FSH.AS07.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S07,03,FSH.A,FSH.AS07,FSH.AS07.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S07,04,FSH.A,FSH.AS07,FSH.AS07.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S08,01,FSH.A,FSH.AS08,FSH.AS08.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S08,02,FSH.A,FSH.AS08,FSH.AS08.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S08,03,FSH.A,FSH.AS08,FSH.AS08.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S08,04,FSH.A,FSH.AS08,FSH.AS08.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S09,01,FSH.A,FSH.AS09,FSH.AS09.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S09,02,FSH.A,FSH.AS09,FSH.AS09.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S09,03,FSH.A,FSH.AS09,FSH.AS09.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S09,04,FSH.A,FSH.AS09,FSH.AS09.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S10,01,FSH.A,FSH.AS10,FSH.AS10.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S10,02,FSH.A,FSH.AS10,FSH.AS10.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S10,03,FSH.A,FSH.AS10,FSH.AS10.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S10,04,FSH.A,FSH.AS10,FSH.AS10.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S11,01,FSH.A,FSH.AS11,FSH.AS11.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S11,02,FSH.A,FSH.AS11,FSH.AS11.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S11,03,FSH.A,FSH.AS11,FSH.AS11.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S11,04,FSH.A,FSH.AS11,FSH.AS11.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S12,01,FSH.A,FSH.AS12,FSH.AS12.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S12,02,FSH.A,FSH.AS12,FSH.AS12.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S12,03,FSH.A,FSH.AS12,FSH.AS12.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S12,04,FSH.A,FSH.AS12,FSH.AS12.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S13,01,FSH.A,FSH.AS13,FSH.AS13.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S13,02,FSH.A,FSH.AS13,FSH.AS13.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,01,FSH.A,FSH.AS14,FSH.AS14.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,02,FSH.A,FSH.AS14,FSH.AS14.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,03,FSH.A,FSH.AS14,FSH.AS14.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,04,FSH.A,FSH.AS14,FSH.AS14.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,05,FSH.A,FSH.AS14,FSH.AS14.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S14,06,FSH.A,FSH.AS14,FSH.AS14.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S15,01,FSH.A,FSH.AS15,FSH.AS15.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S15,02,FSH.A,FSH.AS15,FSH.AS15.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S15,03,FSH.A,FSH.AS15,FSH.AS15.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,01,FSH.A,FSH.AS16,FSH.AS16.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,02,FSH.A,FSH.AS16,FSH.AS16.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,03,FSH.A,FSH.AS16,FSH.AS16.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,04,FSH.A,FSH.AS16,FSH.AS16.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,05,FSH.A,FSH.AS16,FSH.AS16.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S16,06,FSH.A,FSH.AS16,FSH.AS16.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S17,01,FSH.A,FSH.AS17,FSH.AS17.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S17,02,FSH.A,FSH.AS17,FSH.AS17.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S17,03,FSH.A,FSH.AS17,FSH.AS17.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S17,04,FSH.A,FSH.AS17,FSH.AS17.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S18,01,FSH.A,FSH.AS18,FSH.AS18.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S18,02,FSH.A,FSH.AS18,FSH.AS18.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S18,03,FSH.A,FSH.AS18,FSH.AS18.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S18,04,FSH.A,FSH.AS18,FSH.AS18.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,01,FSH.A,FSH.AS19,FSH.AS19.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,02,FSH.A,FSH.AS19,FSH.AS19.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,03,FSH.A,FSH.AS19,FSH.AS19.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,04,FSH.A,FSH.AS19,FSH.AS19.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,05,FSH.A,FSH.AS19,FSH.AS19.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S19,06,FSH.A,FSH.AS19,FSH.AS19.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,01,FSH.A,FSH.AS20,FSH.AS20.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,02,FSH.A,FSH.AS20,FSH.AS20.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,03,FSH.A,FSH.AS20,FSH.AS20.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,04,FSH.A,FSH.AS20,FSH.AS20.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,05,FSH.A,FSH.AS20,FSH.AS20.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S20,06,FSH.A,FSH.AS20,FSH.AS20.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,01,FSH.A,FSH.AS21,FSH.AS21.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,02,FSH.A,FSH.AS21,FSH.AS21.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,03,FSH.A,FSH.AS21,FSH.AS21.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,04,FSH.A,FSH.AS21,FSH.AS21.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,05,FSH.A,FSH.AS21,FSH.AS21.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S21,06,FSH.A,FSH.AS21,FSH.AS21.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,01,FSH.A,FSH.AS22,FSH.AS22.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,02,FSH.A,FSH.AS22,FSH.AS22.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,03,FSH.A,FSH.AS22,FSH.AS22.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,04,FSH.A,FSH.AS22,FSH.AS22.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,05,FSH.A,FSH.AS22,FSH.AS22.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S22,06,FSH.A,FSH.AS22,FSH.AS22.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,01,FSH.A,FSH.AS23,FSH.AS23.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,02,FSH.A,FSH.AS23,FSH.AS23.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,03,FSH.A,FSH.AS23,FSH.AS23.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,04,FSH.A,FSH.AS23,FSH.AS23.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,05,FSH.A,FSH.AS23,FSH.AS23.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S23,06,FSH.A,FSH.AS23,FSH.AS23.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,01,FSH.A,FSH.AS24,FSH.AS24.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,02,FSH.A,FSH.AS24,FSH.AS24.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,03,FSH.A,FSH.AS24,FSH.AS24.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,04,FSH.A,FSH.AS24,FSH.AS24.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,05,FSH.A,FSH.AS24,FSH.AS24.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S24,06,FSH.A,FSH.AS24,FSH.AS24.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,01,FSH.A,FSH.AS25,FSH.AS25.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,02,FSH.A,FSH.AS25,FSH.AS25.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,03,FSH.A,FSH.AS25,FSH.AS25.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,04,FSH.A,FSH.AS25,FSH.AS25.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,05,FSH.A,FSH.AS25,FSH.AS25.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S25,06,FSH.A,FSH.AS25,FSH.AS25.06,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S01,,FSH.A,FSH.AS01,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S02,,FSH.A,FSH.AS02,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S03,,FSH.A,FSH.AS03,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S04,,FSH.A,FSH.AS04,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S05,,FSH.A,FSH.AS05,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S06,,FSH.A,FSH.AS06,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S07,,FSH.A,FSH.AS07,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S08,,FSH.A,FSH.AS08,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S09,,FSH.A,FSH.AS09,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S10,,FSH.A,FSH.AS10,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S11,,FSH.A,FSH.AS11,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S12,,FSH.A,FSH.AS12,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S13,,FSH.A,FSH.AS13,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S14,,FSH.A,FSH.AS14,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S15,,FSH.A,FSH.AS15,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S16,,FSH.A,FSH.AS16,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S17,,FSH.A,FSH.AS17,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S18,,FSH.A,FSH.AS18,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S19,,FSH.A,FSH.AS19,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S20,,FSH.A,FSH.AS20,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S21,,FSH.A,FSH.AS21,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S22,,FSH.A,FSH.AS22,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S23,,FSH.A,FSH.AS23,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S24,,FSH.A,FSH.AS24,,,0,bin
shelf,WH-FARM,Farm Shop,FSH,A,S25,,FSH.A,FSH.AS25,,,0,bin
zone,WH-FARM,Farm Shop,FSH,A,,,FSH.A,,,,0,bin
shelf,WH-GDNW,New Godown,GDW,A,S01,,GDW.A,GDW.AS01,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S02,,GDW.A,GDW.AS02,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S03,,GDW.A,GDW.AS03,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S04,,GDW.A,GDW.AS04,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S05,,GDW.A,GDW.AS05,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S06,,GDW.A,GDW.AS06,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S07,,GDW.A,GDW.AS07,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S08,,GDW.A,GDW.AS08,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S09,,GDW.A,GDW.AS09,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S10,,GDW.A,GDW.AS10,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S11,,GDW.A,GDW.AS11,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S12,,GDW.A,GDW.AS12,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S13,,GDW.A,GDW.AS13,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S14,,GDW.A,GDW.AS14,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S15,,GDW.A,GDW.AS15,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S16,,GDW.A,GDW.AS16,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S17,,GDW.A,GDW.AS17,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S18,,GDW.A,GDW.AS18,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S19,,GDW.A,GDW.AS19,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S20,,GDW.A,GDW.AS20,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S21,,GDW.A,GDW.AS21,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S22,,GDW.A,GDW.AS22,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S23,,GDW.A,GDW.AS23,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S24,,GDW.A,GDW.AS24,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S25,,GDW.A,GDW.AS25,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S26,,GDW.A,GDW.AS26,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S27,,GDW.A,GDW.AS27,,,0,layout
shelf,WH-GDNW,New Godown,GDW,A,S28,,GDW.A,GDW.AS28,,,0,layout
zone,WH-GDNW,New Godown,GDW,A,,,GDW.A,,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S01,,GLS.A,GLS.AS01,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S02,,GLS.A,GLS.AS02,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S03,,GLS.A,GLS.AS03,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S04,,GLS.A,GLS.AS04,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S05,,GLS.A,GLS.AS05,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S06,,GLS.A,GLS.AS06,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S07,,GLS.A,GLS.AS07,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S08,,GLS.A,GLS.AS08,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S09,,GLS.A,GLS.AS09,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S10,,GLS.A,GLS.AS10,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S11,,GLS.A,GLS.AS11,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S12,,GLS.A,GLS.AS12,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S13,,GLS.A,GLS.AS13,,,0,layout
shelf,WH-GLASS,Glass Bottle Room,GLS,A,S14,,GLS.A,GLS.AS14,,,0,layout
zone,WH-GLASS,Glass Bottle Room,GLS,A,,,GLS.A,,,,0,layout
bin,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,FG,01,01,Z.WH-PROD-FLOUR.FG,PFL.FG.01,PFL.FG.01.01,,0,bin
bin,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,LINE,01,01,Z.WH-PROD-FLOUR.LINE,PFL.LINE.01,PFL.LINE.01.01,,0,bin
shelf,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,FG,01,,Z.WH-PROD-FLOUR.FG,PFL.FG.01,,,0,bin
shelf,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,LINE,01,,Z.WH-PROD-FLOUR.LINE,PFL.LINE.01,,,0,bin
zone,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,FG,,,Z.WH-PROD-FLOUR.FG,,,,0,bin
zone,WH-PROD-FLOUR,Flour Mill — Production WH,PFL,LINE,,,Z.WH-PROD-FLOUR.LINE,,,,0,bin
bin,WH-PROD-MILL,Milling Room — Production WH,PML,FG,01,01,Z.WH-PROD-MILL.FG,PML.FG.01,PML.FG.01.01,,0,bin
bin,WH-PROD-MILL,Milling Room — Production WH,PML,LINE,01,01,Z.WH-PROD-MILL.LINE,PML.LINE.01,PML.LINE.01.01,,0,bin
shelf,WH-PROD-MILL,Milling Room — Production WH,PML,FG,01,,Z.WH-PROD-MILL.FG,PML.FG.01,,,0,bin
shelf,WH-PROD-MILL,Milling Room — Production WH,PML,LINE,01,,Z.WH-PROD-MILL.LINE,PML.LINE.01,,,0,bin
zone,WH-PROD-MILL,Milling Room — Production WH,PML,FG,,,Z.WH-PROD-MILL.FG,,,,0,bin
zone,WH-PROD-MILL,Milling Room — Production WH,PML,LINE,,,Z.WH-PROD-MILL.LINE,,,,0,bin
bin,WH-PROD-OIL,Oil Extraction — Local storage,POL,FG,01,01,Z.WH-PROD-OIL.FG,POL.FG.01,POL.FG.01.01,,0,bin
bin,WH-PROD-OIL,Oil Extraction — Local storage,POL,LINE,01,01,Z.WH-PROD-OIL.LINE,POL.LINE.01,POL.LINE.01.01,,0,bin
shelf,WH-PROD-OIL,Oil Extraction — Local storage,POL,FG,01,,Z.WH-PROD-OIL.FG,POL.FG.01,,,0,bin
shelf,WH-PROD-OIL,Oil Extraction — Local storage,POL,LINE,01,,Z.WH-PROD-OIL.LINE,POL.LINE.01,,,0,bin
zone,WH-PROD-OIL,Oil Extraction — Local storage,POL,FG,,,Z.WH-PROD-OIL.FG,,,,0,bin
zone,WH-PROD-OIL,Oil Extraction — Local storage,POL,LINE,,,Z.WH-PROD-OIL.LINE,,,,0,bin
bin,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,FG,01,01,Z.WH-PROD-SNACKS.FG,PSK.FG.01,PSK.FG.01.01,,0,bin
bin,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,LINE,01,01,Z.WH-PROD-SNACKS.LINE,PSK.LINE.01,PSK.LINE.01.01,,0,bin
shelf,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,FG,01,,Z.WH-PROD-SNACKS.FG,PSK.FG.01,,,0,bin
shelf,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,LINE,01,,Z.WH-PROD-SNACKS.LINE,PSK.LINE.01,,,0,bin
zone,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,FG,,,Z.WH-PROD-SNACKS.FG,,,,0,bin
zone,WH-PROD-SNACKS,Snacks Room — Production WH,PSK,LINE,,,Z.WH-PROD-SNACKS.LINE,,,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S01,01,WSP.A,WSP.AS01,WSP.AS01.01,RAJWN,40,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,01,WSP.A,WSP.AS02,WSP.AS02.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,02,WSP.A,WSP.AS02,WSP.AS02.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,03,WSP.A,WSP.AS02,WSP.AS02.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,04,WSP.A,WSP.AS02,WSP.AS02.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,05,WSP.A,WSP.AS02,WSP.AS02.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S03,01,WSP.A,WSP.AS03,WSP.AS03.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S03,02,WSP.A,WSP.AS03,WSP.AS03.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,01,WSP.A,WSP.AS04,WSP.AS04.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,02,WSP.A,WSP.AS04,WSP.AS04.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,03,WSP.A,WSP.AS04,WSP.AS04.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,04,WSP.A,WSP.AS04,WSP.AS04.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,05,WSP.A,WSP.AS04,WSP.AS04.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,06,WSP.A,WSP.AS04,WSP.AS04.06,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,07,WSP.A,WSP.AS04,WSP.AS04.07,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,08,WSP.A,WSP.AS04,WSP.AS04.08,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,09,WSP.A,WSP.AS04,WSP.AS04.09,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,10,WSP.A,WSP.AS04,WSP.AS04.10,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,11,WSP.A,WSP.AS04,WSP.AS04.11,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,01,WSP.A,WSP.AS05,WSP.AS05.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,02,WSP.A,WSP.AS05,WSP.AS05.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,03,WSP.A,WSP.AS05,WSP.AS05.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,04,WSP.A,WSP.AS05,WSP.AS05.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,05,WSP.A,WSP.AS05,WSP.AS05.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,06,WSP.A,WSP.AS05,WSP.AS05.06,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,07,WSP.A,WSP.AS05,WSP.AS05.07,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,08,WSP.A,WSP.AS05,WSP.AS05.08,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,09,WSP.A,WSP.AS05,WSP.AS05.09,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,10,WSP.A,WSP.AS05,WSP.AS05.10,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,11,WSP.A,WSP.AS05,WSP.AS05.11,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,01,WSP.A,WSP.AS06,WSP.AS06.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,02,WSP.A,WSP.AS06,WSP.AS06.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,03,WSP.A,WSP.AS06,WSP.AS06.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,04,WSP.A,WSP.AS06,WSP.AS06.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,05,WSP.A,WSP.AS06,WSP.AS06.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,06,WSP.A,WSP.AS06,WSP.AS06.06,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,07,WSP.A,WSP.AS06,WSP.AS06.07,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,08,WSP.A,WSP.AS06,WSP.AS06.08,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,09,WSP.A,WSP.AS06,WSP.AS06.09,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,10,WSP.A,WSP.AS06,WSP.AS06.10,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,11,WSP.A,WSP.AS06,WSP.AS06.11,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,01,WSP.A,WSP.AS07,WSP.AS07.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,02,WSP.A,WSP.AS07,WSP.AS07.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,03,WSP.A,WSP.AS07,WSP.AS07.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,04,WSP.A,WSP.AS07,WSP.AS07.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,05,WSP.A,WSP.AS07,WSP.AS07.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,06,WSP.A,WSP.AS07,WSP.AS07.06,,0,bin
